patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow
S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_27_84,"['Marine waters' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_27_84,S2A_MSIL2A_20180419T101031_27_84,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_85_25,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_85_25,S2B_MSIL2A_20170930T095019_85_25,False,False
S2B_MSIL2A_20170709T094029_N9999_R036_T35VNL_85_65,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170709T043159_35VNL_85_65,S2B_MSIL2A_20170709T094029_85_65,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_89_55,"['Broad-leaved forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063421_29SNC_89_55,S2B_MSIL2A_20180515T112109_89_55,False,False
S2B_MSIL2A_20170911T092019_N9999_R093_T34TFN_03_23,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170913T043820_34TFN_3_23,S2B_MSIL2A_20170911T092019_3_23,False,False
S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_90_53,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_90_53,S2B_MSIL2A_20171019T102019_90_53,False,False
S2B_MSIL2A_20180225T105019_N9999_R051_T31UER_52_03,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180225T055027_31UER_52_3,S2B_MSIL2A_20180225T105019_52_3,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNB_54_82,['Marine waters'],train,Portugal,S1A_IW_GRDH_1SDV_20171004T183450_29SNB_54_82,S2A_MSIL2A_20171002T112112_54_82,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_45_81,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_45_81,S2B_MSIL2A_20171112T114339_45_81,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCR_85_42,"['Arable land' 'Transitional woodland, shrub']",train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCR_85_42,S2A_MSIL2A_20171002T094031_85_42,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_10_44,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_10_44,S2B_MSIL2A_20171112T114339_10_44,False,False
S2A_MSIL2A_20171208T093351_N9999_R136_T34TEN_06_48,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Natural grassland and sparsely vegetated areas']",train,Kosovo,S1A_IW_GRDH_1SDV_20171207T162450_34TEN_6_48,S2A_MSIL2A_20171208T093351_6_48,False,False
S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_04_80,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_4_80,S2B_MSIL2A_20180522T093029_4_80,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_80_53,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Pastures']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_80_53,S2B_MSIL2A_20170927T094019_80_53,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_45_89,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Coniferous forest' 'Industrial or commercial units' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170612T165809_33UUP_45_89,S2A_MSIL2A_20170613T101031_45_89,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_15_03,"['Coniferous forest' 'Mixed forest' 'Pastures'
 'Transitional woodland, shrub' 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_15_3,S2B_MSIL2A_20171015T104009_15_3,False,False
S2B_MSIL2A_20170914T093029_N9999_R136_T34TEP_28_05,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170914T162516_34TEP_28_5,S2B_MSIL2A_20170914T93030_28_5,False,False
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_85_20,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_85_20,S2A_MSIL2A_20180526T100031_85_20,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T34UEG_83_73,"['Broad-leaved forest' 'Coniferous forest' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20180413T161957_34UEG_83_73,S2A_MSIL2A_20180413T095031_83_73,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_08_73,['Arable land' 'Complex cultivation patterns' 'Mixed forest'],train,Lithuania,S1A_IW_GRDH_1SDV_20170928T161150_35ULB_8_73,S2B_MSIL2A_20170927T94020_8_73,False,False
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_13_03,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_13_3,S2A_MSIL2A_20170701T093031_13_3,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_12_69,['Coniferous forest' 'Industrial or commercial units' 'Inland waters'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_12_69,S2A_MSIL2A_20171101T94132_12_69,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35VLC_82_62,"['Broad-leaved forest' 'Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043436_35VLC_82_62,S2B_MSIL2A_20170927T094019_82_62,False,False
S2B_MSIL2A_20180204T094159_N9999_R036_T35VNJ_07_64,['Coniferous forest' 'Inland waters' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20180204T043318_35VNJ_7_64,S2B_MSIL2A_20180204T94160_7_64,False,False
S2A_MSIL2A_20180507T093041_N9999_R136_T35UMA_00_14,['Arable land' 'Complex cultivation patterns' 'Urban fabric'],train,Lithuania,S1A_IW_GRDH_1SDV_20180506T042655_35UMA_0_14,S2A_MSIL2A_20180507T93033_0_14,False,False
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_87_74,['Mixed forest' 'Pastures'],train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_87_74,S2A_MSIL2A_20170613T101031_87_74,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35WPN_06_87,"['Coniferous forest' 'Inland waters' 'Inland wetlands'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170903T153323_35WPN_6_87,S2A_MSIL2A_20170905T95032_6_87,False,False
S2A_MSIL2A_20171121T112351_N9999_R037_T29SND_89_36,"['Agro-forestry areas' 'Broad-leaved forest'
 'Complex cultivation patterns' 'Pastures' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171122T063450_29SND_89_36,S2A_MSIL2A_20171121T112351_89_36,False,False
S2B_MSIL2A_20171015T104009_N9999_R008_T31UGR_25_84,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Mixed forest' 'Pastures']",train,Luxembourg,S1A_IW_GRDH_1SDV_20171016T055031_31UGR_25_84,S2B_MSIL2A_20171015T104010_25_84,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34VDN_88_73,"['Marine waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20170905T044916_34VDN_88_73,S2B_MSIL2A_20170906T101019_88_73,False,False
S2A_MSIL2A_20180225T114351_N9999_R123_T29UPU_29_03,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20180225T063817_29UPU_29_3,S2A_MSIL2A_20180225T114351_29_3,False,False
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_62_82,"['Broad-leaved forest' 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170802T163325_34TCR_62_82,S2A_MSIL2A_20170803T094031_62_82,False,False
S2B_MSIL2A_20170911T092019_N9999_R093_T34TFN_10_71,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Natural grassland and sparsely vegetated areas'
 'Transitional woodland, shrub']",train,Serbia,S1A_IW_GRDH_1SDV_20170913T043820_34TFN_10_71,S2B_MSIL2A_20170911T092019_10_71,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_76_06,['Arable land'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_76_6,S2A_MSIL2A_20180506T100031_76_6,False,False
S2B_MSIL2A_20170830T102019_N9999_R065_T34VDR_86_50,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20170830T160543_34VDR_86_50,S2B_MSIL2A_20170830T102019_86_50,False,False
S2B_MSIL2A_20170906T101019_N9999_R022_T34VDN_79_77,['Marine waters'],train,Finland,S1B_IW_GRDH_1SDV_20170905T044916_34VDN_79_77,S2B_MSIL2A_20170906T101019_79_77,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_40_12,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops']",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_40_12,S2A_MSIL2A_20170704T112111_40_12,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_27_78,"['Coniferous forest' 'Marine waters' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T153926_35VNH_27_78,S2B_MSIL2A_20180525T94030_27_78,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_82_14,['Coniferous forest' 'Mixed forest' 'Urban fabric'],train,Finland,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_82_14,S2A_MSIL2A_20180413T95032_82_14,False,False
S2B_MSIL2A_20180506T105029_N9999_R051_T31UER_81_04,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Urban fabric']",train,Belgium,S1A_IW_GRDH_1SDV_20180508T055029_31UER_81_4,S2B_MSIL2A_20180506T105029_81_4,False,False
S2B_MSIL2A_20170808T094029_N9999_R036_T35ULA_22_09,['Broad-leaved forest' 'Complex cultivation patterns' 'Mixed forest'],train,Lithuania,S1A_IW_GRDH_1SDV_20170808T043459_35ULA_22_9,S2B_MSIL2A_20170808T094029_22_9,False,False
S2A_MSIL2A_20170717T113321_N9999_R080_T29UPV_90_11,['Marine waters'],train,Ireland,S1A_IW_GRDH_1SDV_20170716T180622_29UPV_90_11,S2A_MSIL2A_20170717T113321_90_11,False,False
S2A_MSIL2A_20171002T112111_N9999_R037_T29SNC_01_67,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20171004T064231_29SNC_1_67,S2A_MSIL2A_20171002T112111_1_67,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_83_48,['Industrial or commercial units' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_83_48,S2A_MSIL2A_20180506T100031_83_48,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_05_59,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest']",train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_5_59,S2A_MSIL2A_20180506T100031_5_59,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_70_04,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_70_4,S2B_MSIL2A_20180515T112110_70_4,False,False
S2B_MSIL2A_20171019T102019_N9999_R065_T34VDR_81_72,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20171017T160544_34VDR_81_72,S2B_MSIL2A_20171019T102019_81_72,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_15_80,"['Arable land' 'Inland waters' 'Inland wetlands'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNL_15_80,S2B_MSIL2A_20180525T094029_15_80,False,False
S2B_MSIL2A_20170930T095019_N9999_R079_T34UEG_78_31,"['Arable land'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Lithuania,S1B_IW_GRDH_1SDV_20170929T045032_34UEG_78_31,S2B_MSIL2A_20170930T095019_78_31,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_47_12,"['Broad-leaved forest' 'Complex cultivation patterns'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_47_12,S2B_MSIL2A_20180515T112110_47_12,False,False
S2A_MSIL2A_20180526T100031_N9999_R122_T34WFU_25_04,"['Coniferous forest' 'Inland waters' 'Inland wetlands' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180526T045642_34WFU_25_4,S2A_MSIL2A_20180526T100031_25_4,False,False
S2B_MSIL2A_20180204T094159_N9999_R036_T35VNH_01_05,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180204T043318_35VNH_1_5,S2B_MSIL2A_20180204T094159_1_5,False,False
S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_60_88,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_60_88,S2A_MSIL2A_20180419T101031_60_88,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_87_14,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180525T153234_35VNK_87_14,S2B_MSIL2A_20180525T94031_87_14,False,False
S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_64_84,"['Coniferous forest' 'Moors, heathland and sclerophyllous vegetation'
 'Natural grassland and sparsely vegetated areas' 'Pastures']",train,Switzerland,S1A_IW_GRDH_1SDV_20170819T053446_32TMT_64_84,S2A_MSIL2A_20170818T103021_64_84,False,False
S2B_MSIL2A_20180417T102019_N9999_R065_T34WFV_68_81,"['Coniferous forest' 'Inland waters' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180417T155012_34WFV_68_81,S2B_MSIL2A_20180417T102019_68_81,False,False
S2A_MSIL2A_20170803T094031_N9999_R036_T34TCR_55_05,['Arable land'],train,Serbia,S1A_IW_GRDH_1SDV_20170802T163350_34TCR_55_5,S2A_MSIL2A_20170803T094031_55_5,False,False
S2A_MSIL2A_20170813T112121_N9999_R037_T29SNC_56_09,['Agro-forestry areas' 'Pastures'],train,Portugal,S1A_IW_GRDH_1SDV_20170812T182712_29SNC_56_9,S2A_MSIL2A_20170813T112121_56_9,False,False
S2A_MSIL2A_20170818T103021_N9999_R108_T32TMT_01_52,"['Arable land' 'Broad-leaved forest' 'Complex cultivation patterns'
 'Industrial or commercial units' 'Urban fabric']",train,Switzerland,S1B_IW_GRDH_1SDV_20170818T054218_32TMT_1_52,S2A_MSIL2A_20170818T103021_1_52,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_52_90,['Inland waters' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_52_90,S2A_MSIL2A_20171101T94132_52_90,False,False
S2B_MSIL2A_20170801T095029_N9999_R079_T33TXN_00_40,"['Arable land' 'Complex cultivation patterns' 'Coniferous forest'
 'Mixed forest' 'Urban fabric']",train,Austria,S1B_IW_GRDH_1SDV_20170801T164135_33TXN_0_40,S2B_MSIL2A_20170801T095029_0_40,False,False
S2A_MSIL2A_20170905T095031_N9999_R079_T35VNL_83_26,"['Coniferous forest' 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20170903T153258_35VNL_83_26,S2A_MSIL2A_20170905T095031_83_26,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_82_11,"['Agro-forestry areas' 'Arable land' 'Inland waters'
 'Moors, heathland and sclerophyllous vegetation' 'Permanent crops'
 'Transitional woodland, shrub']",train,Portugal,S1B_IW_GRDH_1SDV_20180328T063419_29SNB_82_11,S2B_MSIL2A_20180326T112109_82_11,False,False
S2B_MSIL2A_20170824T100019_N9999_R122_T33TWM_12_06,"['Coniferous forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Pastures']",train,Austria,S1A_IW_GRDH_1SDV_20170824T165022_33TWM_12_6,S2B_MSIL2A_20170824T100019_12_6,False,False
S2A_MSIL2A_20171002T094031_N9999_R036_T34TCS_80_69,['Arable land' 'Broad-leaved forest' 'Inland wetlands'],train,Serbia,S1B_IW_GRDH_1SDV_20170929T045327_34TCS_80_69,S2A_MSIL2A_20171002T094031_80_69,False,False
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_08_53,['Coniferous forest' 'Mixed forest'],train,Finland,S1B_IW_GRDH_1SDV_20170629T153202_35VPK_8_53,S2A_MSIL2A_20170701T093031_8_53,False,False
S2B_MSIL2A_20170829T105019_N9999_R051_T31UER_67_01,['Arable land' 'Complex cultivation patterns' 'Pastures' 'Urban fabric'],train,Belgium,S1A_IW_GRDH_1SDV_20170829T055029_31UER_67_1,S2B_MSIL2A_20170829T105019_67_1,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_07_87,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180523T154834_35VNH_7_87,S2B_MSIL2A_20180525T94030_7_87,False,False
S2A_MSIL2A_20180506T100031_N9999_R122_T33UWP_76_07,['Arable land' 'Urban fabric'],train,Austria,S1A_IW_GRDH_1SDV_20180507T050948_33UWP_76_7,S2A_MSIL2A_20180506T100031_76_7,False,False
S2B_MSIL2A_20180220T114339_N9999_R123_T29UPV_22_89,['Complex cultivation patterns' 'Pastures'],train,Ireland,S1A_IW_GRDH_1SDV_20180219T063851_29UPV_22_89,S2B_MSIL2A_20180220T114339_22_89,False,False
S2B_MSIL2A_20180421T100029_N9999_R122_T33UXQ_14_84,"['Arable land' 'Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Permanent crops' 'Urban fabric']",train,Austria,S1A_IW_GRDH_1SDV_20180420T050133_33UXQ_14_84,S2B_MSIL2A_20180421T100029_14_84,False,False
S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_89_76,['Agro-forestry areas' 'Arable land' 'Permanent crops'],train,Portugal,S1B_IW_GRDH_1SDV_20180515T063356_29SND_89_76,S2B_MSIL2A_20180515T112110_89_76,False,False
S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_75_09,"['Coniferous forest' 'Inland waters' 'Mixed forest'
 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_75_9,S2B_MSIL2A_20180515T094029_75_9,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_14_10,['Marine waters'],train,Portugal,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_14_10,S2B_MSIL2A_20180326T112109_14_10,False,False
S2A_MSIL2A_20180205T100211_N9999_R122_T35VLJ_82_80,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180204T154856_35VLJ_82_80,S2A_MSIL2A_20180205T100211_82_80,False,False
S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_34_00,"['Coniferous forest' 'Inland waters'
 'Land principally occupied by agriculture, with significant areas of natural vegetation'
 'Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20180524T154016_35VNK_34_0,S2B_MSIL2A_20180525T94031_34_0,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_04_03,['Marine waters'],train,Portugal,S1A_IW_GRDH_1SDV_20180327T064301_29SNB_4_3,S2B_MSIL2A_20180326T112109_4_3,False,False
S2B_MSIL2A_20180326T112109_N9999_R037_T29SNB_59_80,['Marine waters'],train,Portugal,S1B_IW_GRDH_1SDV_20180327T183408_29SNB_59_80,S2B_MSIL2A_20180326T112109_59_80,False,False
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_35_83,['Agro-forestry areas' 'Mixed forest' 'Pastures'],train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_35_83,S2A_MSIL2A_20170704T112111_35_83,False,False
S2B_MSIL2A_20171112T114339_N9999_R123_T29UPU_07_59,['Arable land' 'Pastures'],train,Ireland,S1B_IW_GRDH_1SDV_20171112T181343_29UPU_7_59,S2B_MSIL2A_20171112T114339_7_59,False,False
S2A_MSIL2A_20180413T095031_N9999_R079_T35VLG_06_03,"['Coniferous forest' 'Transitional woodland, shrub']",train,Finland,S1A_IW_GRDH_1SDV_20180415T160451_35VLG_6_3,S2A_MSIL2A_20180413T95032_6_3,False,False
S2A_MSIL2A_20171221T112501_N9999_R037_T29SND_34_86,"['Agro-forestry areas' 'Broad-leaved forest' 'Pastures'
 'Transitional woodland, shrub']",train,Portugal,S1A_IW_GRDH_1SDV_20171221T064303_29SND_34_86,S2A_MSIL2A_20171221T112501_34_86,False,False
S2A_MSIL2A_20180419T101031_N9999_R022_T34VDN_82_83,['Broad-leaved forest' 'Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180420T161303_34VDN_82_83,S2A_MSIL2A_20180419T101031_82_83,False,False
S2B_MSIL2A_20170927T094019_N9999_R036_T35ULB_66_11,"['Arable land' 'Transitional woodland, shrub']",train,Lithuania,S1A_IW_GRDH_1SDV_20170925T043501_35ULB_66_11,S2B_MSIL2A_20170927T094019_66_11,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T36VVQ_11_33,['Coniferous forest' 'Mixed forest'],train,Finland,S1A_IW_GRDH_1SDV_20170922T152425_36VVQ_11_33,S2B_MSIL2A_20170924T93020_11_33,False,False
S2B_MSIL2A_20180127T102259_N9999_R065_T34VDN_07_88,['Marine waters'],train,Finland,S1A_IW_GRDH_1SDV_20180126T161302_34VDN_7_88,S2B_MSIL2A_20180127T102259_7_88,False,False
S2B_MSIL2A_20170924T093019_N9999_R136_T35UMB_20_78,"['Broad-leaved forest' 'Coniferous forest' 'Mixed forest'
 'Natural grassland and sparsely vegetated areas']",train,Lithuania,S1B_IW_GRDH_1SDV_20170924T155419_35UMB_20_78,S2B_MSIL2A_20170924T93020_20_78,False,False
S2A_MSIL2A_20171101T094131_N9999_R036_T35VNJ_07_32,"['Mixed forest' 'Transitional woodland, shrub']",train,Finland,S1B_IW_GRDH_1SDV_20171101T153951_35VNJ_7_32,S2A_MSIL2A_20171101T94132_7_32,False,False
S2B_MSIL2A_20170911T092019_N9999_R093_T34TFN_02_32,"['Broad-leaved forest'
 'Land principally occupied by agriculture, with significant areas of natural vegetation']",train,Serbia,S1A_IW_GRDH_1SDV_20170913T043820_34TFN_2_32,S2B_MSIL2A_20170911T092019_2_32,False,False
